sale_id,date_id,product_id,cc_id,channel,units_sold,revenue,discount_pct,cost_of_goods,gross_margin
1387,2024-09-13,3,12,OEM,134,59148.55,0.083,32964.0,26184.55
1388,2024-09-13,4,7,OEM,134,8109.36,0.08,5636.04,2473.32
1389,2024-09-13,3,2,OEM,166,73513.3,0.08,40836.0,32677.3
1390,2024-09-14,1,2,Distributor,47,5666.65,0.122,2985.91,2680.74
1391,2024-09-14,5,12,Direct,18,5476.84,0.134,3269.88,2206.96
1392,2024-09-14,4,7,OEM,95,5386.72,0.138,3995.7,1391.02
1393,2024-09-14,2,12,Distributor,18,3337.88,0.096,2274.84,1063.04
1394,2024-09-14,2,7,Distributor,66,12780.42,0.056,8341.08,4439.34
1395,2024-09-15,4,7,OEM,41,2486.62,0.078,1724.46,762.16
1396,2024-09-15,1,12,Distributor,91,10921.61,0.126,5781.23,5140.38
1397,2024-09-15,5,7,Direct,150,51859.26,0.016,27249.0,24610.26
1398,2024-09-15,1,2,Distributor,5,628.24,0.085,317.65,310.59
1399,2024-09-15,1,12,Distributor,65,8300.99,0.07,4129.45,4171.54
1400,2024-09-15,2,12,Distributor,66,12536.73,0.074,8341.08,4195.65
1401,2024-09-16,1,2,Distributor,43,5473.71,0.073,2731.79,2741.92
1402,2024-09-16,2,12,Distributor,114,20485.1,0.124,14407.32,6077.78
1403,2024-09-16,4,12,OEM,156,8825.04,0.14,6561.36,2263.68
1404,2024-09-17,5,12,Direct,77,23401.67,0.135,13987.82,9413.85
1405,2024-09-17,1,7,Distributor,66,8437.76,0.069,4192.98,4244.78
1406,2024-09-17,3,12,OEM,134,62051.15,0.038,32964.0,29087.15
1407,2024-09-17,3,12,OEM,32,13200.82,0.143,7872.0,5328.82
1408,2024-09-17,2,2,Distributor,135,25338.68,0.085,17061.3,8277.38
1409,2024-09-18,3,12,OEM,13,5369.09,0.142,3198.0,2171.09
1410,2024-09-18,2,7,Distributor,75,13692.43,0.11,9478.5,4213.93
1411,2024-09-18,5,7,Direct,18,5932.19,0.062,3269.88,2662.31
1412,2024-09-18,1,7,Distributor,119,14282.1,0.126,7560.07,6722.03
1413,2024-09-18,5,2,Direct,123,37943.69,0.122,22344.18,15599.51
1414,2024-09-18,1,2,Distributor,163,21711.67,0.03,10355.39,11356.28
1415,2024-09-18,5,7,Direct,187,60249.15,0.083,33970.42,26278.73
1416,2024-09-19,4,7,OEM,30,1922.09,0.026,1261.8,660.29
1417,2024-09-19,2,7,Distributor,62,11624.31,0.086,7835.56,3788.75
1418,2024-09-19,2,2,Distributor,58,10755.38,0.096,7330.04,3425.34
1419,2024-09-19,4,7,OEM,10,586.1,0.109,420.6,165.5
1420,2024-09-19,3,12,OEM,126,60166.15,0.008,30996.0,29170.15
1421,2024-09-19,4,7,OEM,15,916.64,0.071,630.9,285.74
1422,2024-09-19,5,2,Direct,49,15632.26,0.092,8901.34,6730.92
1423,2024-09-19,1,7,Distributor,146,17382.24,0.133,9275.38,8106.86
1424,2024-09-20,1,7,Distributor,11,1291.49,0.145,698.83,592.66
1425,2024-09-20,3,12,OEM,154,73684.66,0.006,37884.0,35800.66
1426,2024-09-20,5,12,Direct,200,64086.24,0.088,36332.0,27754.24
1427,2024-09-20,2,7,Distributor,91,18517.5,0.008,11500.58,7016.92
1428,2024-09-21,5,12,Direct,21,6979.92,0.054,3814.86,3165.06
1429,2024-09-21,5,2,Direct,84,28598.48,0.031,15259.44,13339.04
1430,2024-09-21,4,2,OEM,174,11239.7,0.018,7318.44,3921.26
1431,2024-09-21,3,12,OEM,32,14956.82,0.029,7872.0,7084.82
1432,2024-09-22,5,2,Direct,131,39122.82,0.15,23797.46,15325.36
1433,2024-09-22,3,7,OEM,145,68750.24,0.015,35670.0,33080.24
1434,2024-09-22,2,2,Distributor,44,8439.05,0.065,5560.72,2878.33
1435,2024-09-22,5,12,Direct,60,19668.57,0.067,10899.6,8768.97
1436,2024-09-22,1,7,Distributor,128,15502.88,0.118,8131.84,7371.04
1437,2024-09-23,1,7,Distributor,159,21288.03,0.025,10101.27,11186.76
1438,2024-09-23,3,7,OEM,35,16561.19,0.017,8610.0,7951.19
1439,2024-09-23,2,7,Distributor,29,5532.36,0.07,3665.02,1867.34
1440,2024-09-23,3,12,OEM,89,39670.8,0.074,21894.0,17776.8
1441,2024-09-23,2,7,Distributor,199,34901.84,0.145,25149.62,9752.22
1442,2024-09-24,5,2,Direct,121,40047.58,0.058,21980.86,18066.72
1443,2024-09-24,2,2,Distributor,189,37606.48,0.03,23885.82,13720.66
1444,2024-09-24,1,12,Distributor,99,12289.59,0.096,6289.47,6000.12
1445,2024-09-24,4,2,OEM,84,4718.79,0.146,3533.04,1185.75
1446,2024-09-24,5,2,Direct,131,43311.27,0.059,23797.46,19513.81
1447,2024-09-25,5,7,Direct,22,7211.81,0.067,3996.52,3215.29
1448,2024-09-25,4,7,OEM,142,9144.6,0.021,5972.52,3172.08
1449,2024-09-25,1,7,Distributor,90,10603.85,0.142,5717.7,4886.15
1450,2024-09-25,4,7,OEM,122,6901.64,0.14,5131.32,1770.32
1451,2024-09-25,2,7,Distributor,12,2429.56,0.013,1516.56,913.0
1452,2024-09-26,5,2,Direct,69,22521.89,0.071,12534.54,9987.35
1453,2024-09-26,3,2,OEM,110,48342.98,0.087,27060.0,21282.98
1454,2024-09-26,3,12,OEM,102,42175.8,0.141,25092.0,17083.8
1455,2024-09-26,1,7,Distributor,78,9500.62,0.113,4955.34,4545.28
1456,2024-09-26,4,2,OEM,91,5351.47,0.106,3827.46,1524.01
1457,2024-09-26,3,2,OEM,88,40792.37,0.037,21648.0,19144.37
1458,2024-09-27,2,12,Distributor,140,26851.52,0.065,17693.2,9158.32
1459,2024-09-27,4,7,OEM,47,2918.53,0.056,1976.82,941.71
1460,2024-09-27,5,12,Direct,46,14432.76,0.107,8356.36,6076.4
1461,2024-09-27,5,2,Direct,176,58993.07,0.046,31972.16,27020.91
1462,2024-09-27,5,7,Direct,139,46298.09,0.052,25250.74,21047.35
1463,2024-09-28,4,7,OEM,62,3719.46,0.088,2607.72,1111.74
1464,2024-09-28,5,12,Direct,115,36849.59,0.088,20890.9,15958.69
1465,2024-09-28,3,12,OEM,63,27353.76,0.098,15498.0,11855.76
1466,2024-09-28,2,7,Distributor,69,14069.05,0.006,8720.22,5348.83
1467,2024-09-29,3,12,OEM,88,41258.33,0.026,21648.0,19610.33
1468,2024-09-29,5,7,Direct,185,64674.75,0.005,33607.1,31067.65
1469,2024-09-29,1,2,Distributor,166,21564.18,0.054,10545.98,11018.2
1470,2024-09-29,2,7,Distributor,77,15036.85,0.048,9731.26,5305.59
1471,2024-09-30,5,12,Direct,195,60017.61,0.124,35423.7,24593.91
1472,2024-09-30,2,2,Distributor,87,17596.46,0.014,10995.06,6601.4
1473,2024-09-30,4,2,OEM,132,8057.79,0.072,5551.92,2505.87
1474,2024-09-30,5,7,Direct,105,31911.36,0.135,19074.3,12837.06
1475,2024-09-30,4,2,OEM,123,7467.94,0.077,5173.38,2294.56
1476,2024-09-30,4,12,OEM,185,11171.42,0.082,7781.1,3390.32
1477,2024-10-01,4,2,OEM,159,9026.13,0.137,6687.54,2338.59
1478,2024-10-01,4,2,OEM,189,12071.88,0.029,7949.34,4122.54
1479,2024-10-01,1,12,Distributor,172,23099.42,0.022,10927.16,12172.26
1480,2024-10-01,2,12,Distributor,110,20917.11,0.073,13901.8,7015.31
1481,2024-10-01,4,2,OEM,46,2808.02,0.072,1934.76,873.26
1482,2024-10-01,4,7,OEM,42,2671.59,0.033,1766.52,905.07
1483,2024-10-02,2,12,Distributor,167,29700.57,0.133,21105.46,8595.11
1484,2024-10-02,4,7,OEM,177,10362.32,0.11,7444.62,2917.7
1485,2024-10-02,5,2,Direct,147,45347.34,0.122,26704.02,18643.32
1486,2024-10-02,1,12,Distributor,95,12419.22,0.048,6035.35,6383.87
1487,2024-10-03,4,7,OEM,72,4423.57,0.066,3028.32,1395.25
1488,2024-10-03,5,7,Direct,30,9370.5,0.111,5449.8,3920.7
1489,2024-10-03,1,2,Distributor,111,13855.45,0.091,7051.83,6803.62
1490,2024-10-03,1,2,Distributor,161,19963.99,0.097,10228.33,9735.66
1491,2024-10-03,2,12,Distributor,20,3733.37,0.09,2527.6,1205.77
1492,2024-10-03,2,7,Distributor,96,19554.63,0.007,12132.48,7422.15
1493,2024-10-04,3,12,OEM,107,47385.08,0.08,26322.0,21063.08
1494,2024-10-04,1,12,Distributor,151,20030.32,0.034,9593.03,10437.29
1495,2024-10-04,1,7,Distributor,200,26942.18,0.019,12706.0,14236.18
1496,2024-10-05,4,12,OEM,18,1175.75,0.007,757.08,418.67
1497,2024-10-05,2,7,Distributor,28,5370.3,0.065,3538.64,1831.66
1498,2024-10-05,5,7,Direct,59,18366.47,0.114,10717.94,7648.53
1499,2024-10-05,2,2,Distributor,164,31925.61,0.051,20726.32,11199.29
1500,2024-10-06,4,12,OEM,71,4394.83,0.059,2986.26,1408.57
1501,2024-10-06,1,2,Distributor,99,11949.72,0.121,6289.47,5660.25
1502,2024-10-06,1,7,Distributor,116,15913.19,0.001,7369.48,8543.71
1503,2024-10-06,2,12,Distributor,150,27723.32,0.099,18957.0,8766.32
1504,2024-10-06,4,7,OEM,136,7845.71,0.123,5720.16,2125.55
1505,2024-10-06,1,12,Distributor,136,16191.68,0.133,8640.08,7551.6
1506,2024-10-06,4,7,OEM,172,10793.71,0.046,7234.32,3559.39
1507,2024-10-06,1,7,Distributor,100,13704.54,0.002,6353.0,7351.54
1508,2024-10-07,4,7,OEM,105,6409.6,0.072,4416.3,1993.3
1509,2024-10-07,2,12,Distributor,94,17951.75,0.069,11879.72,6072.03
1510,2024-10-07,1,7,Distributor,27,3170.03,0.145,1715.31,1454.72
1511,2024-10-07,3,2,OEM,47,21583.22,0.046,11562.0,10021.22
1512,2024-10-07,3,12,OEM,175,76825.06,0.088,43050.0,33775.06
1513,2024-10-07,1,12,Distributor,10,1244.12,0.094,635.3,608.82
1514,2024-10-08,5,2,Direct,77,26891.63,0.006,13987.82,12903.81
1515,2024-10-08,3,12,OEM,79,36544.37,0.039,19434.0,17110.37
1516,2024-10-08,5,2,Direct,123,40493.44,0.063,22344.18,18149.26
1517,2024-10-08,5,2,Direct,92,32033.28,0.009,16712.72,15320.56
1518,2024-10-09,4,12,OEM,13,849.15,0.007,546.78,302.37
1519,2024-10-09,4,7,OEM,136,8373.53,0.064,5720.16,2653.37
1520,2024-10-09,5,12,Direct,170,52263.31,0.125,30882.2,21381.11
1521,2024-10-09,2,2,Distributor,192,34540.61,0.123,24264.96,10275.65
1522,2024-10-10,4,12,OEM,41,2688.89,0.003,1724.46,964.43
1523,2024-10-10,2,12,Distributor,11,2093.97,0.072,1390.18,703.79
1524,2024-10-10,4,12,OEM,109,6496.04,0.094,4584.54,1911.5
1525,2024-10-10,4,2,OEM,157,10275.82,0.005,6603.42,3672.4
1526,2024-10-11,4,7,OEM,66,3902.99,0.101,2775.96,1127.03
1527,2024-10-11,5,12,Direct,84,28834.59,0.023,15259.44,13575.15
1528,2024-10-11,2,2,Distributor,156,28160.25,0.12,19715.28,8444.97
1529,2024-10-12,5,2,Direct,108,33012.85,0.13,19619.28,13393.57
1530,2024-10-12,2,12,Distributor,135,24147.9,0.128,17061.3,7086.6
1531,2024-10-12,5,12,Direct,136,44629.88,0.066,24705.76,19924.12
1532,2024-10-12,3,2,OEM,127,57464.76,0.06,31242.0,26222.76
1533,2024-10-13,4,12,OEM,67,3821.09,0.133,2818.02,1003.07
1534,2024-10-13,3,12,OEM,170,71929.62,0.121,41820.0,30109.62
1535,2024-10-13,4,12,OEM,29,1825.59,0.043,1219.74,605.85
1536,2024-10-13,2,7,Distributor,89,17416.77,0.046,11247.82,6168.95
1537,2024-10-14,3,7,OEM,178,77970.69,0.09,43788.0,34182.69
1538,2024-10-14,2,12,Distributor,138,24288.21,0.142,17440.44,6847.77
1539,2024-10-14,3,12,OEM,65,30349.75,0.03,15990.0,14359.75
1540,2024-10-14,5,7,Direct,107,35789.92,0.048,19437.62,16352.3
1541,2024-10-14,4,7,OEM,147,9466.6,0.021,6182.82,3283.78
1542,2024-10-15,5,2,Direct,72,24917.74,0.015,13079.52,11838.22
1543,2024-10-15,5,12,Direct,92,29608.97,0.084,16712.72,12896.25
1544,2024-10-15,5,2,Direct,104,34347.98,0.06,18892.64,15455.34
1545,2024-10-16,3,12,OEM,167,78055.89,0.029,41082.0,36973.89
1546,2024-10-16,5,2,Direct,151,52258.04,0.015,27430.66,24827.38
1547,2024-10-16,3,12,OEM,96,46118.14,0.002,23616.0,22502.14
1548,2024-10-16,4,12,OEM,30,1847.1,0.064,1261.8,585.3
1549,2024-10-16,4,12,OEM,100,6295.15,0.043,4206.0,2089.15
1550,2024-10-17,2,12,Distributor,15,2904.64,0.056,1895.7,1008.94
1551,2024-10-17,5,12,Direct,96,30457.83,0.097,17439.36,13018.47
1552,2024-10-17,3,2,OEM,199,86882.11,0.093,48954.0,37928.11
1553,2024-10-17,3,2,OEM,77,33654.77,0.092,18942.0,14712.77
1554,2024-10-17,4,2,OEM,101,6059.13,0.088,4248.06,1811.07
1555,2024-10-18,5,12,Direct,30,9233.48,0.124,5449.8,3783.68
1556,2024-10-18,2,12,Distributor,8,1558.99,0.05,1011.04,547.95
1557,2024-10-18,5,12,Direct,185,62594.76,0.037,33607.1,28987.66
1558,2024-10-19,1,7,Distributor,47,6118.43,0.052,2985.91,3132.52
1559,2024-10-19,3,12,OEM,198,92354.69,0.031,48708.0,43646.69
1560,2024-10-19,5,12,Direct,106,34412.62,0.076,19255.96,15156.66
1561,2024-10-19,3,2,OEM,22,9605.06,0.093,5412.0,4193.06
1562,2024-10-19,2,12,Distributor,95,17129.38,0.121,12006.1,5123.28
1563,2024-10-20,2,7,Distributor,185,32408.49,0.146,23380.3,9028.19
1564,2024-10-20,4,2,OEM,136,8203.56,0.083,5720.16,2483.4
1565,2024-10-20,4,12,OEM,94,5960.72,0.036,3953.64,2007.08
1566,2024-10-20,1,12,Distributor,159,19584.99,0.103,10101.27,9483.72
1567,2024-10-20,2,7,Distributor,95,17577.59,0.098,12006.1,5571.49
1568,2024-10-20,3,12,OEM,48,20956.49,0.093,11808.0,9148.49
1569,2024-10-20,4,12,OEM,121,7322.63,0.08,5089.26,2233.37
1570,2024-10-21,4,12,OEM,22,1251.79,0.135,925.32,326.47
1571,2024-10-21,2,2,Distributor,74,14633.15,0.036,9352.12,5281.03
1572,2024-10-21,2,2,Distributor,69,13785.97,0.026,8720.22,5065.75
1573,2024-10-21,3,12,OEM,198,82442.53,0.135,48708.0,33734.53
1574,2024-10-22,5,7,Direct,115,37213.24,0.079,20890.9,16322.34
1575,2024-10-22,5,7,Direct,161,56341.08,0.004,29247.26,27093.82
1576,2024-10-22,1,7,Distributor,177,21072.99,0.133,11244.81,9828.18
1577,2024-10-22,2,2,Distributor,192,38282.18,0.028,24264.96,14017.22
1578,2024-10-23,5,12,Direct,162,55154.22,0.031,29428.92,25725.3
1579,2024-10-23,1,12,Distributor,194,22670.71,0.149,12324.82,10345.89
1580,2024-10-23,3,7,OEM,183,82451.19,0.064,45018.0,37433.19
1581,2024-10-23,3,2,OEM,140,65638.25,0.026,34440.0,31198.25
1582,2024-10-23,3,2,OEM,166,75351.13,0.057,40836.0,34515.13
1583,2024-10-23,4,12,OEM,89,5655.37,0.034,3743.34,1912.03
1584,2024-10-24,1,12,Distributor,53,6688.45,0.081,3367.09,3321.36
1585,2024-10-24,3,12,OEM,70,33560.42,0.004,17220.0,16340.42
1586,2024-10-24,3,7,OEM,186,76461.15,0.146,45756.0,30705.15
1587,2024-10-25,3,2,OEM,97,45524.62,0.025,23862.0,21662.62
1588,2024-10-25,3,7,OEM,103,48241.42,0.027,25338.0,22903.42
1589,2024-10-25,5,7,Direct,44,14624.59,0.054,7993.04,6631.55
1590,2024-10-25,2,2,Distributor,50,8902.64,0.132,6319.0,2583.64
1591,2024-10-25,4,7,OEM,54,3022.85,0.149,2271.24,751.61
1592,2024-10-25,1,7,Distributor,120,15456.74,0.062,7623.6,7833.14
1593,2024-10-26,4,12,OEM,171,10832.19,0.037,7192.26,3639.93
1594,2024-10-26,1,2,Distributor,133,17697.39,0.031,8449.49,9247.9
1595,2024-10-26,5,7,Direct,195,65635.69,0.042,35423.7,30211.99
1596,2024-10-26,2,12,Distributor,164,33372.19,0.008,20726.32,12645.87
1597,2024-10-26,1,2,Distributor,165,21638.2,0.045,10482.45,11155.75
1598,2024-10-26,1,2,Distributor,50,6048.95,0.119,3176.5,2872.45
1599,2024-10-26,3,7,OEM,158,75446.44,0.008,38868.0,36578.44
1600,2024-10-26,4,2,OEM,139,8384.52,0.083,5846.34,2538.18
1601,2024-10-27,2,2,Distributor,59,10940.81,0.096,7456.42,3484.39
1602,2024-10-27,3,12,OEM,64,27387.46,0.111,15744.0,11643.46
1603,2024-10-27,2,2,Distributor,110,20939.67,0.072,13901.8,7037.87
1604,2024-10-27,5,2,Direct,48,15583.08,0.076,8719.68,6863.4
1605,2024-10-27,5,2,Direct,104,34238.35,0.063,18892.64,15345.71
1606,2024-10-27,1,2,Distributor,103,12404.25,0.123,6543.59,5860.66
1607,2024-10-28,1,2,Distributor,165,20120.13,0.112,10482.45,9637.68
1608,2024-10-28,2,12,Distributor,83,15561.57,0.086,10489.54,5072.03
1609,2024-10-28,2,12,Distributor,43,8097.3,0.082,5434.34,2662.96
1610,2024-10-28,2,2,Distributor,89,17380.25,0.048,11247.82,6132.43
1611,2024-10-28,4,12,OEM,79,4967.97,0.044,3322.74,1645.23
1612,2024-10-28,3,12,OEM,112,49221.95,0.087,27552.0,21669.95
1613,2024-10-28,3,12,OEM,62,28173.04,0.056,15252.0,12921.04
1614,2024-10-29,1,12,Distributor,55,7363.78,0.025,3494.15,3869.63
1615,2024-10-29,4,7,OEM,146,8816.36,0.082,6140.76,2675.6
1616,2024-10-29,4,12,OEM,113,6481.7,0.128,4752.78,1728.92
1617,2024-10-30,4,2,OEM,36,2282.83,0.036,1514.16,768.67
1618,2024-10-30,1,7,Distributor,77,10097.83,0.045,4891.81,5206.02
1619,2024-10-30,1,2,Distributor,83,9801.9,0.14,5272.99,4528.91
1620,2024-10-30,4,12,OEM,163,9221.04,0.14,6855.78,2365.26
1621,2024-10-30,4,2,OEM,122,7005.96,0.127,5131.32,1874.64
1622,2024-10-30,4,2,OEM,191,10691.95,0.149,8033.46,2658.49
1623,2024-10-30,3,12,OEM,140,61392.65,0.089,34440.0,26952.65
1624,2024-10-30,4,7,OEM,153,9722.15,0.034,6435.18,3286.97
1625,2024-10-31,2,2,Distributor,21,4169.88,0.032,2653.98,1515.9
1626,2024-10-31,1,2,Distributor,90,11024.05,0.108,5717.7,5306.35
1627,2024-10-31,4,2,OEM,115,6694.76,0.115,4836.9,1857.86
1628,2024-10-31,5,12,Direct,160,53686.28,0.045,29065.6,24620.68
1629,2024-10-31,5,2,Direct,186,60188.36,0.079,33788.76,26399.6
1630,2024-10-31,3,7,OEM,148,66610.6,0.065,36408.0,30202.6
1631,2024-10-31,4,7,OEM,171,10326.01,0.082,7192.26,3133.75
1632,2024-11-01,4,7,OEM,137,8480.16,0.059,5762.22,2717.94
1633,2024-11-01,2,2,Distributor,139,26403.1,0.074,17566.82,8836.28
1634,2024-11-01,3,12,OEM,10,4351.49,0.096,2460.0,1891.49
1635,2024-11-01,3,7,OEM,6,2579.13,0.107,1476.0,1103.13
1636,2024-11-01,2,7,Distributor,90,16929.38,0.083,11374.2,5555.18
1637,2024-11-02,4,7,OEM,36,2079.17,0.122,1514.16,565.01
1638,2024-11-02,1,12,Distributor,94,11126.76,0.138,5971.82,5154.94
1639,2024-11-02,4,7,OEM,32,1839.74,0.126,1345.92,493.82
1640,2024-11-02,1,2,Distributor,98,12111.62,0.1,6225.94,5885.68
1641,2024-11-03,2,2,Distributor,80,14178.59,0.136,10110.4,4068.19
1642,2024-11-03,1,2,Distributor,55,6434.82,0.148,3494.15,2940.67
1643,2024-11-03,1,7,Distributor,17,2098.66,0.101,1080.01,1018.65
1644,2024-11-04,2,7,Distributor,169,32136.28,0.073,21358.22,10778.06
1645,2024-11-04,3,12,OEM,125,52167.39,0.133,30750.0,21417.39
1646,2024-11-04,3,7,OEM,126,51856.91,0.145,30996.0,20860.91
1647,2024-11-04,5,12,Direct,111,34748.87,0.109,20164.26,14584.61
1648,2024-11-05,1,2,Distributor,37,5055.44,0.005,2350.61,2704.83
1649,2024-11-05,4,2,OEM,24,1387.69,0.121,1009.44,378.25
1650,2024-11-05,4,12,OEM,124,7039.25,0.137,5215.44,1823.81
1651,2024-11-06,2,2,Distributor,146,29739.34,0.007,18451.48,11287.86
1652,2024-11-06,3,2,OEM,76,31973.86,0.126,18696.0,13277.86
1653,2024-11-06,1,7,Distributor,112,13411.22,0.128,7115.36,6295.86
1654,2024-11-06,1,7,Distributor,48,6004.73,0.089,3049.44,2955.29
1655,2024-11-06,5,12,Direct,155,51572.91,0.053,28157.3,23415.61
1656,2024-11-06,2,7,Distributor,89,16923.84,0.073,11247.82,5676.02
1657,2024-11-06,4,12,OEM,62,3898.91,0.044,2607.72,1291.19
1658,2024-11-06,5,2,Direct,170,58475.18,0.021,30882.2,27592.98
1659,2024-11-07,5,12,Direct,56,18908.25,0.039,10172.96,8735.29
1660,2024-11-07,5,7,Direct,168,57019.89,0.034,30518.88,26501.01
1661,2024-11-07,2,2,Distributor,108,21666.65,0.022,13649.04,8017.61
1662,2024-11-07,3,12,OEM,151,62000.61,0.147,37146.0,24854.61
1663,2024-11-07,1,2,Distributor,30,3530.5,0.143,1905.9,1624.6
1664,2024-11-07,1,12,Distributor,57,7169.75,0.084,3621.21,3548.54
1665,2024-11-08,4,12,OEM,173,10264.71,0.098,7276.38,2988.33
1666,2024-11-08,3,7,OEM,53,21889.36,0.142,13038.0,8851.36
1667,2024-11-08,2,12,Distributor,37,7521.5,0.009,4676.06,2845.44
1668,2024-11-08,4,12,OEM,176,11229.96,0.03,7402.56,3827.4
1669,2024-11-08,2,12,Distributor,161,31176.48,0.056,20347.18,10829.3
1670,2024-11-08,2,7,Distributor,31,6352.67,0.001,3917.78,2434.89
1671,2024-11-08,3,12,OEM,96,39278.98,0.15,23616.0,15662.98
1672,2024-11-08,3,2,OEM,32,14802.78,0.039,7872.0,6930.78
1673,2024-11-09,2,2,Distributor,178,32131.56,0.12,22495.64,9635.92
1674,2024-11-09,2,2,Distributor,12,2397.56,0.026,1516.56,881.0
1675,2024-11-09,5,2,Direct,18,5685.55,0.101,3269.88,2415.67
1676,2024-11-09,4,2,OEM,127,7527.01,0.099,5341.62,2185.39
1677,2024-11-09,4,7,OEM,100,6216.21,0.055,4206.0,2010.21
1678,2024-11-10,3,12,OEM,105,44730.38,0.115,25830.0,18900.38
1679,2024-11-10,2,2,Distributor,199,36657.14,0.102,25149.62,11507.52
1680,2024-11-10,4,12,OEM,158,8927.79,0.141,6645.48,2282.31
1681,2024-11-10,3,7,OEM,188,85789.9,0.052,46248.0,39541.9
1682,2024-11-10,5,2,Direct,169,57774.94,0.027,30700.54,27074.4
1683,2024-11-11,5,2,Direct,189,58569.34,0.118,34333.74,24235.6
1684,2024-11-11,2,12,Distributor,10,2010.27,0.02,1263.8,746.47
1685,2024-11-11,1,2,Distributor,23,3050.98,0.034,1461.19,1589.79
1686,2024-11-11,4,7,OEM,185,12157.13,0.001,7781.1,4376.03
1687,2024-11-11,1,7,Distributor,111,14922.43,0.021,7051.83,7870.6
1688,2024-11-11,5,2,Direct,118,37893.8,0.086,21435.88,16457.92
1689,2024-11-11,2,12,Distributor,20,3511.83,0.144,2527.6,984.23
1690,2024-11-12,1,12,Distributor,96,11323.96,0.141,6098.88,5225.08
1691,2024-11-12,3,2,OEM,124,54734.48,0.083,30504.0,24230.48
1692,2024-11-12,4,2,OEM,188,11909.07,0.037,7907.28,4001.79
1693,2024-11-12,1,12,Distributor,88,11153.68,0.077,5590.64,5563.04
1694,2024-11-12,3,2,OEM,177,84519.11,0.008,43542.0,40977.11
1695,2024-11-12,4,7,OEM,189,11363.23,0.086,7949.34,3413.89
1696,2024-11-12,1,12,Distributor,154,19180.58,0.093,9783.62,9396.96
1697,2024-11-13,1,7,Distributor,45,5345.18,0.135,2858.85,2486.33
1698,2024-11-13,4,12,OEM,5,284.5,0.135,210.3,74.2
1699,2024-11-13,1,12,Distributor,135,16295.08,0.121,8576.55,7718.53
1700,2024-11-13,2,7,Distributor,149,29250.1,0.043,18830.62,10419.48
1701,2024-11-13,2,2,Distributor,191,36084.62,0.079,24138.58,11946.04
1702,2024-11-13,5,7,Direct,83,27266.52,0.065,15077.78,12188.74
1703,2024-11-13,4,2,OEM,78,4479.22,0.127,3280.68,1198.54
1704,2024-11-13,3,2,OEM,65,30036.86,0.04,15990.0,14046.86
1705,2024-11-14,5,12,Direct,42,12661.25,0.142,7629.72,5031.53
1706,2024-11-14,3,7,OEM,155,70656.43,0.053,38130.0,32526.43
1707,2024-11-14,5,7,Direct,50,16091.83,0.084,9083.0,7008.83
1708,2024-11-14,5,2,Direct,28,9208.18,0.064,5086.48,4121.7
1709,2024-11-14,4,2,OEM,38,2169.69,0.132,1598.28,571.41
1710,2024-11-14,2,7,Distributor,12,2395.1,0.027,1516.56,878.54
1711,2024-11-14,5,7,Direct,155,49067.78,0.099,28157.3,20910.48
1712,2024-11-15,4,2,OEM,113,6429.67,0.135,4752.78,1676.89
1713,2024-11-15,4,7,OEM,159,9559.54,0.086,6687.54,2872.0
1714,2024-11-15,2,2,Distributor,74,13464.32,0.113,9352.12,4112.2
1715,2024-11-15,4,7,OEM,146,8758.74,0.088,6140.76,2617.98
1716,2024-11-15,4,7,OEM,102,6011.77,0.104,4290.12,1721.65
1717,2024-11-16,2,7,Distributor,26,4965.38,0.069,3285.88,1679.5
1718,2024-11-16,4,12,OEM,186,11488.74,0.061,7823.16,3665.58
1719,2024-11-16,3,2,OEM,166,68559.14,0.142,40836.0,27723.14
1720,2024-11-17,4,12,OEM,122,7118.32,0.113,5131.32,1987.0
1721,2024-11-17,2,12,Distributor,24,4819.73,0.021,3033.12,1786.61
1722,2024-11-17,2,2,Distributor,79,15719.11,0.03,9984.02,5735.09
1723,2024-11-17,1,12,Distributor,181,23985.0,0.035,11498.93,12486.07
1724,2024-11-17,1,2,Distributor,23,2782.52,0.119,1461.19,1321.33
1725,2024-11-18,3,2,OEM,14,6624.48,0.017,3444.0,3180.48
1726,2024-11-18,5,2,Direct,40,13365.35,0.049,7266.4,6098.95
1727,2024-11-18,4,7,OEM,171,9572.37,0.149,7192.26,2380.11
1728,2024-11-18,1,12,Distributor,127,14876.01,0.147,8068.31,6807.7
1729,2024-11-18,3,2,OEM,159,73398.25,0.041,39114.0,34284.25
1730,2024-11-19,5,2,Direct,102,34332.52,0.042,18529.32,15803.2
1731,2024-11-19,1,7,Distributor,137,16649.36,0.115,8703.61,7945.75
1732,2024-11-19,5,2,Direct,174,55327.08,0.095,31608.84,23718.24
1733,2024-11-19,4,12,OEM,157,8984.89,0.13,6603.42,2381.47
1734,2024-11-19,3,2,OEM,81,35247.1,0.096,19926.0,15321.1
1735,2024-11-19,3,12,OEM,128,56130.43,0.089,31488.0,24642.43
1736,2024-11-19,5,2,Direct,177,54353.14,0.126,32153.82,22199.32
1737,2024-11-20,3,7,OEM,22,10441.66,0.014,5412.0,5029.66
1738,2024-11-20,3,7,OEM,37,16118.34,0.095,9102.0,7016.34
1739,2024-11-20,4,7,OEM,41,2359.86,0.125,1724.46,635.4
1740,2024-11-20,1,12,Distributor,177,24111.19,0.008,11244.81,12866.38
1741,2024-11-21,5,7,Direct,144,44523.07,0.12,26159.04,18364.03
