production_id,date_id,machine_id,shift_id,product_id,units_produced,units_defect,downtime_mins,cost_actual,capacity_available
2034,2024-04-06,10,9,2,966,62,23,118788.5,1096
2035,2024-04-07,1,1,2,273,4,51,35366.44,448
2036,2024-04-07,1,2,3,374,0,3,88904.97,448
2037,2024-04-07,1,3,1,393,4,52,22702.75,448
2038,2024-04-07,2,1,5,783,10,12,128440.77,896
2039,2024-04-07,2,2,1,680,3,60,42893.1,896
2040,2024-04-07,2,3,5,687,47,103,128216.34,896
2041,2024-04-07,3,1,4,572,11,41,24810.74,608
2042,2024-04-07,3,2,5,519,4,63,98971.46,608
2043,2024-04-07,3,3,2,393,16,103,54060.8,608
2044,2024-04-07,5,4,5,373,6,23,70876.51,584
2045,2024-04-07,5,5,4,498,20,73,22988.7,584
2046,2024-04-07,6,4,3,1088,57,74,280302.95,1432
2047,2024-04-07,6,5,4,1203,76,23,45683.29,1432
2048,2024-04-07,6,6,2,947,24,73,119221.72,1432
2049,2024-04-07,7,4,2,1295,84,73,160574.02,1544
2050,2024-04-07,7,5,4,1290,56,15,56915.58,1544
2051,2024-04-07,7,6,5,1468,39,114,249946.61,1544
2052,2024-04-07,8,4,4,757,27,12,32909.31,848
2053,2024-04-07,8,5,5,593,37,54,110790.06,848
2054,2024-04-07,8,6,2,539,42,106,62821.04,848
2055,2024-04-07,9,7,3,264,7,57,64114.85,408
2056,2024-04-07,9,8,1,394,30,23,24517.98,408
2057,2024-04-07,9,9,5,275,18,28,52713.21,408
2058,2024-04-07,10,8,5,907,11,110,165772.72,1096
2059,2024-04-08,1,1,5,308,23,67,52222.17,448
2060,2024-04-08,1,3,5,307,22,91,51888.62,448
2061,2024-04-08,2,1,5,681,11,6,135068.48,896
2062,2024-04-08,2,2,3,670,27,53,177799.39,896
2063,2024-04-08,2,3,2,783,18,9,94034.07,896
2064,2024-04-08,3,1,3,413,24,76,110930.3,608
2065,2024-04-08,3,3,2,475,6,103,65750.87,608
2066,2024-04-08,4,1,4,1136,58,50,48653.74,1264
2067,2024-04-08,4,3,2,1221,26,114,151268.24,1264
2068,2024-04-08,5,4,5,559,6,56,94285.4,584
2069,2024-04-08,5,6,1,465,19,98,30300.94,584
2070,2024-04-08,6,4,4,1021,10,95,43888.32,1432
2071,2024-04-08,6,6,3,1335,101,5,320626.8,1432
2072,2024-04-08,7,4,1,1294,44,21,88393.83,1544
2073,2024-04-08,7,5,4,1371,24,13,52919.33,1544
2074,2024-04-08,7,6,5,1433,27,108,268904.65,1544
2075,2024-04-08,8,4,4,644,32,110,28549.02,848
2076,2024-04-08,8,5,3,800,40,42,193637.24,848
2077,2024-04-08,8,6,3,535,4,103,131229.61,848
2078,2024-04-08,9,7,2,336,17,13,46687.14,408
2079,2024-04-08,9,8,4,331,22,48,14218.75,408
2080,2024-04-08,9,9,4,251,2,107,11176.97,408
2081,2024-04-08,10,7,5,697,53,30,123089.49,1096
2082,2024-04-08,10,8,5,833,26,95,137397.0,1096
2083,2024-04-08,10,9,4,1012,46,66,38625.58,1096
2084,2024-04-09,1,1,4,382,0,72,15041.01,448
2085,2024-04-09,1,2,3,285,20,102,63496.87,448
2086,2024-04-09,1,3,3,329,17,45,88599.74,448
2087,2024-04-09,2,2,1,648,36,81,39217.53,896
2088,2024-04-09,2,3,2,727,50,82,88605.21,896
2089,2024-04-09,3,1,3,545,7,63,143633.12,608
2090,2024-04-09,3,2,5,489,31,29,85572.22,608
2091,2024-04-09,3,3,1,512,12,63,33434.71,608
2092,2024-04-09,4,1,2,885,50,44,108200.14,1264
2093,2024-04-09,4,2,3,1120,85,41,248845.66,1264
2094,2024-04-09,5,4,5,505,22,96,92837.71,584
2095,2024-04-09,5,6,1,394,2,76,27106.86,584
2096,2024-04-09,6,4,3,938,25,45,225983.36,1432
2097,2024-04-09,6,5,1,1319,77,112,90289.45,1432
2098,2024-04-09,7,4,1,1116,20,105,64387.69,1544
2099,2024-04-09,7,5,3,941,16,88,253859.69,1544
2100,2024-04-09,8,5,2,555,13,2,75156.41,848
2101,2024-04-09,8,6,4,642,28,72,25340.46,848
2102,2024-04-09,9,8,4,342,24,49,15094.52,408
2103,2024-04-09,9,9,3,369,7,47,88314.29,408
2104,2024-04-09,10,7,2,790,22,88,92541.74,1096
2105,2024-04-09,10,8,2,988,45,12,136875.58,1096
2106,2024-04-09,10,9,5,952,40,13,183567.63,1096
2107,2024-04-10,1,1,3,390,20,70,102100.84,448
2108,2024-04-10,2,1,4,748,29,55,28721.63,896
2109,2024-04-10,2,2,1,728,32,7,49911.36,896
2110,2024-04-10,2,3,2,559,15,92,67482.74,896
2111,2024-04-10,3,2,1,529,20,90,35384.29,608
2112,2024-04-10,4,1,4,907,50,38,36855.44,1264
2113,2024-04-10,4,2,5,1212,13,69,241316.29,1264
2114,2024-04-10,4,3,1,1224,5,96,75557.75,1264
2115,2024-04-10,5,5,5,364,12,20,69199.76,584
2116,2024-04-10,6,4,2,1313,3,118,165770.18,1432
2117,2024-04-10,7,4,5,1337,73,103,238389.75,1544
2118,2024-04-10,7,5,2,1423,20,39,174629.06,1544
2119,2024-04-10,7,6,3,1219,17,51,281917.98,1544
2120,2024-04-10,8,4,1,618,37,67,37359.46,848
2121,2024-04-10,8,5,1,825,3,47,48172.0,848
2122,2024-04-10,9,7,1,245,7,3,16498.86,408
2123,2024-04-10,9,8,3,378,28,24,95526.23,408
2124,2024-04-10,9,9,5,278,7,111,52351.66,408
2125,2024-04-10,10,8,2,1028,58,112,136985.79,1096
2126,2024-04-10,10,9,4,670,2,68,30368.3,1096
2127,2024-04-11,1,1,1,406,10,37,23769.83,448
2128,2024-04-11,1,2,5,357,25,63,60872.74,448
2129,2024-04-11,2,1,3,856,63,70,224548.57,896
2130,2024-04-11,2,2,1,765,4,31,47294.98,896
2131,2024-04-11,3,1,2,548,1,7,75026.82,608
2132,2024-04-11,3,2,5,387,16,84,72479.04,608
2133,2024-04-11,3,3,5,497,21,50,94924.29,608
2134,2024-04-11,4,1,3,912,32,25,215061.99,1264
2135,2024-04-11,4,2,4,967,6,3,40600.76,1264
2136,2024-04-11,4,3,4,1051,25,100,46598.68,1264
2137,2024-04-11,5,4,1,467,1,11,28524.02,584
2138,2024-04-11,5,5,5,470,24,94,77661.08,584
2139,2024-04-11,6,4,4,961,74,6,43036.8,1432
2140,2024-04-11,6,5,4,1261,52,22,53130.43,1432
2141,2024-04-11,6,6,1,1354,10,23,92769.68,1432
2142,2024-04-11,7,4,1,1345,53,73,87847.59,1544
2143,2024-04-11,7,6,2,1454,13,37,165555.02,1544
2144,2024-04-11,8,5,3,826,65,105,192157.25,848
2145,2024-04-11,8,6,4,523,5,31,22533.08,848
2146,2024-04-11,9,8,5,354,25,39,60511.9,408
2147,2024-04-11,9,9,3,308,0,105,74459.33,408
2148,2024-04-11,10,8,4,763,0,88,31420.86,1096
2149,2024-04-11,10,9,4,711,39,9,30727.62,1096
2150,2024-04-12,1,2,4,280,12,21,12821.41,448
2151,2024-04-12,2,1,4,634,14,109,27039.94,896
2152,2024-04-12,3,1,2,584,25,63,69389.2,608
2153,2024-04-12,3,2,1,473,4,29,27273.29,608
2154,2024-04-12,3,3,1,540,34,30,33866.73,608
2155,2024-04-12,4,1,2,970,59,84,133219.87,1264
2156,2024-04-12,4,2,2,1127,65,5,144390.14,1264
2157,2024-04-12,4,3,3,1171,23,22,279430.77,1264
2158,2024-04-12,5,5,4,434,32,64,16661.01,584
2159,2024-04-12,6,5,4,872,30,107,34811.52,1432
2160,2024-04-12,6,6,5,946,41,40,156614.56,1432
2161,2024-04-12,7,4,4,1230,1,92,48318.49,1544
2162,2024-04-12,7,5,3,948,68,87,220785.57,1544
2163,2024-04-12,7,6,5,960,29,72,161127.2,1544
2164,2024-04-12,8,5,5,684,1,105,134464.55,848
2165,2024-04-12,8,6,4,599,29,57,27261.06,848
2166,2024-04-12,9,8,3,298,23,58,73002.0,408
2167,2024-04-12,9,9,4,327,9,18,13167.34,408
2168,2024-04-12,10,7,4,1073,75,47,47296.69,1096
2169,2024-04-12,10,8,3,717,26,90,189780.15,1096
2170,2024-04-12,10,9,4,709,35,26,32455.97,1096
2171,2024-04-13,1,1,4,347,12,49,14488.33,448
2172,2024-04-13,1,2,4,291,12,31,11546.61,448
2173,2024-04-13,2,2,5,661,24,110,126416.78,896
2174,2024-04-13,2,3,3,610,6,13,151345.38,896
2175,2024-04-13,3,1,5,460,7,43,84427.53,608
2176,2024-04-13,3,3,5,464,35,3,87560.19,608
2177,2024-04-13,4,1,2,889,53,72,118401.74,1264
2178,2024-04-13,4,2,5,1133,17,52,198266.77,1264
2179,2024-04-13,5,4,4,420,31,78,17773.27,584
2180,2024-04-13,5,5,1,500,31,10,28724.87,584
2181,2024-04-13,5,6,1,423,3,119,29032.74,584
2182,2024-04-13,7,4,3,1292,32,115,338697.96,1544
2183,2024-04-13,7,5,2,1096,8,71,129088.43,1544
2184,2024-04-13,7,6,2,1169,49,79,145069.47,1544
2185,2024-04-13,8,4,4,734,16,108,33364.35,848
2186,2024-04-13,8,5,2,801,6,5,93852.68,848
2187,2024-04-13,8,6,4,662,40,75,28891.32,848
2188,2024-04-13,9,7,4,335,4,114,12737.05,408
2189,2024-04-13,9,8,5,298,8,10,58319.19,408
2190,2024-04-13,10,8,4,1039,9,119,46243.42,1096
2191,2024-04-13,10,9,3,779,49,100,175654.51,1096
2192,2024-04-14,1,1,4,271,19,53,12519.17,448
2193,2024-04-14,1,2,3,301,6,66,80033.06,448
2194,2024-04-14,2,1,2,555,10,39,66817.81,896
2195,2024-04-14,2,2,3,551,33,97,139793.83,896
2196,2024-04-14,2,3,3,725,7,118,182779.13,896
2197,2024-04-14,3,1,1,434,6,60,26910.38,608
2198,2024-04-14,3,3,4,442,28,109,20425.97,608
2199,2024-04-14,4,1,3,821,22,33,204081.9,1264
2200,2024-04-14,4,2,3,798,28,85,180006.4,1264
2201,2024-04-14,4,3,3,1172,83,2,306230.88,1264
2202,2024-04-14,5,4,1,404,5,8,23890.06,584
2203,2024-04-14,5,5,1,542,0,1,36061.98,584
2204,2024-04-14,5,6,5,366,17,111,72725.55,584
2205,2024-04-14,6,4,3,1286,10,15,288274.12,1432
2206,2024-04-14,6,6,1,960,55,11,54936.77,1432
2207,2024-04-14,7,4,2,1049,60,49,127810.74,1544
2208,2024-04-14,7,5,4,1406,79,63,60383.64,1544
2209,2024-04-14,8,5,1,651,26,10,38676.8,848
2210,2024-04-14,9,8,2,353,19,9,41830.11,408
2211,2024-04-14,9,9,2,269,13,75,32614.07,408
2212,2024-04-14,10,7,3,748,15,44,192672.68,1096
2213,2024-04-14,10,8,3,774,9,7,173754.43,1096
2214,2024-04-14,10,9,1,915,59,10,60153.28,1096
2215,2024-04-15,1,1,4,270,16,11,10943.74,448
2216,2024-04-15,1,2,3,387,18,8,96519.62,448
2217,2024-04-15,1,3,3,345,20,61,82670.91,448
2218,2024-04-15,2,1,4,644,51,24,25613.73,896
2219,2024-04-15,2,3,4,695,25,118,30963.69,896
2220,2024-04-15,3,1,4,471,33,57,18434.18,608
2221,2024-04-15,3,2,4,461,0,17,20507.53,608
2222,2024-04-15,3,3,2,457,0,101,61422.04,608
2223,2024-04-15,4,1,2,1043,15,12,119064.98,1264
2224,2024-04-15,4,2,3,920,1,50,210854.03,1264
2225,2024-04-15,4,3,5,891,13,77,169101.58,1264
2226,2024-04-15,5,4,2,458,24,45,63223.85,584
2227,2024-04-15,5,6,4,485,5,66,22207.84,584
2228,2024-04-15,6,4,4,1126,86,80,44125.87,1432
2229,2024-04-15,6,5,5,1092,10,16,199548.54,1432
2230,2024-04-15,6,6,3,1298,89,47,323479.93,1432
2231,2024-04-15,7,4,1,1188,39,26,82184.41,1544
2232,2024-04-15,7,5,3,1298,93,60,337623.9,1544
2233,2024-04-15,7,6,5,1392,77,115,234013.28,1544
2234,2024-04-15,8,4,5,821,15,75,152405.72,848
2235,2024-04-15,8,5,2,666,25,2,81028.9,848
2236,2024-04-15,8,6,4,750,37,10,31729.45,848
2237,2024-04-15,9,7,3,255,7,24,66384.42,408
2238,2024-04-15,10,7,1,854,15,0,52379.74,1096
2239,2024-04-15,10,8,4,891,55,40,37360.77,1096
2240,2024-04-15,10,9,5,740,47,24,146734.67,1096
2241,2024-04-16,1,1,1,319,1,113,19029.61,448
2242,2024-04-16,1,2,3,311,9,89,81380.76,448
2243,2024-04-16,3,1,4,382,14,116,17651.05,608
2244,2024-04-16,3,2,4,493,23,97,19964.58,608
2245,2024-04-16,3,3,4,428,24,58,17226.75,608
2246,2024-04-16,4,1,3,1217,12,111,288995.72,1264
2247,2024-04-16,4,2,2,909,52,70,103976.56,1264
2248,2024-04-16,4,3,3,948,24,107,245359.61,1264
2249,2024-04-16,5,4,3,475,21,113,117123.62,584
2250,2024-04-16,5,5,2,460,34,17,54083.62,584
2251,2024-04-16,5,6,2,370,10,45,45247.03,584
2252,2024-04-16,6,4,1,1127,49,67,70400.51,1432
2253,2024-04-16,6,5,2,1157,8,26,144715.52,1432
2254,2024-04-16,7,4,3,1059,4,87,263519.53,1544
2255,2024-04-16,7,6,2,1207,4,97,144384.79,1544
2256,2024-04-16,8,5,5,611,18,81,114773.9,848
2257,2024-04-16,9,7,4,248,14,53,10535.25,408
2258,2024-04-16,9,9,2,280,11,44,36814.77,408
2259,2024-04-16,10,7,3,869,57,50,201493.89,1096
2260,2024-04-16,10,8,5,774,34,65,137467.1,1096
2261,2024-04-16,10,9,5,764,11,114,132135.89,1096
2262,2024-04-17,2,1,5,799,13,14,131841.07,896
2263,2024-04-17,2,2,2,605,27,95,73380.24,896
2264,2024-04-17,2,3,2,839,54,46,105264.71,896
2265,2024-04-17,3,1,2,495,35,32,59014.89,608
2266,2024-04-17,4,1,3,857,64,49,220096.87,1264
2267,2024-04-17,4,2,4,1047,13,62,43862.22,1264
2268,2024-04-17,4,3,2,795,6,0,107559.03,1264
2269,2024-04-17,5,4,1,560,41,38,35185.89,584
2270,2024-04-17,5,5,2,371,10,82,43987.35,584
2271,2024-04-17,5,6,3,367,12,2,86625.04,584
2272,2024-04-17,7,4,2,996,50,87,133244.75,1544
2273,2024-04-17,7,5,4,1028,9,92,40944.38,1544
2274,2024-04-17,7,6,5,1334,29,2,252167.24,1544
2275,2024-04-17,8,4,2,578,18,48,66179.67,848
2276,2024-04-17,8,5,4,641,49,73,29103.32,848
2277,2024-04-17,8,6,3,737,42,25,192250.5,848
2278,2024-04-17,9,9,2,351,22,83,40314.9,408
2279,2024-04-17,10,7,4,890,50,101,35423.38,1096
2280,2024-04-17,10,8,1,776,5,47,48867.99,1096
2281,2024-04-17,10,9,2,813,58,92,103795.45,1096
2282,2024-04-18,1,2,3,338,15,47,82607.27,448
2283,2024-04-18,1,3,3,293,15,113,71998.87,448
2284,2024-04-18,2,1,3,864,5,32,228900.21,896
2285,2024-04-18,2,2,3,757,27,69,199697.02,896
2286,2024-04-18,3,2,2,503,21,106,66681.41,608
2287,2024-04-18,3,3,5,397,25,26,76802.22,608
2288,2024-04-18,4,1,4,1181,93,69,45122.61,1264
2289,2024-04-18,5,4,2,514,28,100,62814.36,584
2290,2024-04-18,5,6,3,472,14,84,123528.33,584
2291,2024-04-18,6,5,4,1233,97,28,53316.93,1432
2292,2024-04-18,6,6,2,1248,89,64,167183.53,1432
2293,2024-04-18,7,4,1,1334,32,96,83157.77,1544
2294,2024-04-18,7,5,5,1300,98,24,213652.41,1544
2295,2024-04-18,8,6,1,530,19,15,33145.08,848
2296,2024-04-18,9,7,4,246,11,43,10114.47,408
2297,2024-04-18,9,9,5,387,19,75,63860.96,408
2298,2024-04-18,10,7,1,865,24,32,57158.53,1096
2299,2024-04-18,10,8,4,971,59,54,42380.68,1096
2300,2024-04-18,10,9,3,1052,57,3,252579.3,1096
2301,2024-04-19,1,1,1,349,15,10,21042.93,448
2302,2024-04-19,1,2,1,346,20,30,22436.87,448
2303,2024-04-19,1,3,3,321,19,109,78195.28,448
2304,2024-04-19,2,1,1,541,5,110,35574.34,896
2305,2024-04-19,2,3,1,708,26,89,45564.42,896
2306,2024-04-19,3,1,5,515,2,74,86401.1,608
2307,2024-04-19,3,2,2,573,13,20,65750.83,608
2308,2024-04-19,3,3,4,390,4,107,15015.08,608
2309,2024-04-19,4,1,2,761,47,103,99134.9,1264
2310,2024-04-19,4,3,3,846,23,87,211594.44,1264
2311,2024-04-19,5,4,4,529,40,14,20476.6,584
2312,2024-04-19,5,6,5,475,16,46,91368.09,584
2313,2024-04-19,6,4,5,1347,39,69,225430.03,1432
2314,2024-04-19,6,5,3,1096,61,8,246168.86,1432
2315,2024-04-19,7,4,3,1204,48,31,320270.64,1544
2316,2024-04-19,7,5,1,940,6,23,61684.61,1544
2317,2024-04-19,7,6,5,1145,24,8,227588.77,1544
2318,2024-04-19,8,4,5,641,28,29,109514.41,848
2319,2024-04-19,8,5,4,512,2,100,19433.64,848
2320,2024-04-19,8,6,3,697,0,112,182142.77,848
2321,2024-04-19,9,7,2,378,24,24,49338.9,408
2322,2024-04-19,9,8,2,260,8,81,33693.61,408
2323,2024-04-19,9,9,1,267,2,65,15759.54,408
2324,2024-04-19,10,7,4,871,68,72,34177.81,1096
2325,2024-04-19,10,8,4,1007,29,28,45132.66,1096
2326,2024-04-19,10,9,4,675,17,50,25708.54,1096
2327,2024-04-20,1,1,3,335,16,110,77872.85,448
2328,2024-04-20,1,2,4,373,23,113,15395.11,448
2329,2024-04-20,1,3,2,309,12,63,41184.4,448
2330,2024-04-20,2,1,1,679,30,90,46515.79,896
2331,2024-04-20,2,3,3,632,14,83,165012.12,896
2332,2024-04-20,3,1,3,558,27,117,132000.8,608
2333,2024-04-20,3,2,5,477,28,107,89917.76,608
2334,2024-04-20,3,3,5,503,31,17,90814.45,608
2335,2024-04-20,4,2,3,1014,49,8,237051.27,1264
2336,2024-04-20,5,6,3,556,14,30,138581.85,584
2337,2024-04-20,6,4,3,963,25,86,232706.76,1432
2338,2024-04-20,6,6,2,1277,90,17,171142.94,1432
2339,2024-04-20,7,4,2,1329,38,69,169736.13,1544
2340,2024-04-20,7,6,5,1028,59,112,178957.7,1544
2341,2024-04-20,8,5,3,567,29,63,135994.91,848
2342,2024-04-20,8,6,3,809,29,43,184937.34,848
2343,2024-04-20,9,7,3,264,7,70,71228.86,408
2344,2024-04-20,10,7,4,846,67,74,37868.3,1096
2345,2024-04-20,10,8,4,740,3,54,31921.89,1096
2346,2024-04-20,10,9,1,855,26,15,50404.28,1096
2347,2024-04-21,1,2,1,275,1,13,17640.18,448
2348,2024-04-21,2,1,4,607,43,72,23283.13,896
2349,2024-04-21,2,3,3,634,12,28,159654.48,896
2350,2024-04-21,3,1,3,579,16,30,132512.13,608
2351,2024-04-21,3,2,3,540,7,105,129738.77,608
2352,2024-04-21,3,3,1,585,4,94,38013.4,608
2353,2024-04-21,4,1,4,818,16,52,32485.09,1264
2354,2024-04-21,4,2,2,1186,87,35,138117.19,1264
2355,2024-04-21,5,4,5,541,36,57,92644.52,584
2356,2024-04-21,6,4,4,941,66,108,40489.18,1432
2357,2024-04-21,6,5,5,1275,20,86,231223.67,1432
2358,2024-04-21,6,6,5,1045,1,64,194225.11,1432
2359,2024-04-21,7,4,5,1046,12,9,193852.93,1544
2360,2024-04-21,7,5,4,1025,33,27,41509.58,1544
2361,2024-04-21,7,6,2,1345,96,48,173395.53,1544
2362,2024-04-21,8,4,1,730,32,82,48209.54,848
2363,2024-04-21,8,5,1,634,17,48,36415.31,848
2364,2024-04-21,8,6,4,801,5,32,32667.43,848
2365,2024-04-21,9,8,3,318,4,109,79565.61,408
2366,2024-04-21,9,9,5,370,25,48,65393.66,408
2367,2024-04-21,10,7,1,952,12,78,62843.09,1096
2368,2024-04-22,1,1,4,294,3,55,11817.88,448
2369,2024-04-22,1,2,2,338,4,8,40425.26,448
2370,2024-04-22,2,2,2,635,23,54,86589.9,896
2371,2024-04-22,3,1,2,504,3,98,58619.12,608
2372,2024-04-22,3,2,2,488,30,70,64891.07,608
2373,2024-04-22,3,3,2,488,7,100,55613.98,608
2374,2024-04-22,4,1,3,1004,1,64,266487.74,1264
2375,2024-04-22,4,2,2,781,9,16,93608.25,1264
2376,2024-04-22,4,3,3,1034,23,31,252071.88,1264
2377,2024-04-22,5,4,2,386,18,5,44558.82,584
2378,2024-04-22,5,5,1,414,17,62,27235.25,584
2379,2024-04-22,5,6,5,511,36,59,101407.54,584
2380,2024-04-22,6,4,3,1287,59,107,332390.52,1432
2381,2024-04-22,6,5,5,1369,18,109,248678.95,1432
2382,2024-04-22,6,6,2,899,71,107,109035.6,1432
2383,2024-04-22,7,4,4,1150,27,3,46574.95,1544
2384,2024-04-22,8,4,2,653,30,97,86639.66,848
2385,2024-04-22,8,5,3,636,7,115,147915.74,848
2386,2024-04-22,8,6,4,637,36,47,28841.2,848
2387,2024-04-22,9,7,4,393,7,18,17842.16,408
2388,2024-04-22,9,8,3,302,8,116,72606.42,408
2389,2024-04-22,9,9,4,256,6,105,10794.41,408
2390,2024-04-22,10,7,4,685,18,39,31242.67,1096
2391,2024-04-22,10,9,2,967,43,7,110591.83,1096
2392,2024-04-23,1,2,1,345,9,78,21743.78,448
2393,2024-04-23,1,3,3,331,21,74,75291.33,448
2394,2024-04-23,2,1,4,685,28,85,30420.53,896
2395,2024-04-23,2,2,5,709,56,19,139949.4,896
2396,2024-04-23,2,3,4,786,39,18,30693.52,896
2397,2024-04-23,3,1,1,507,11,28,29258.6,608
2398,2024-04-23,3,2,2,409,18,53,54785.32,608
2399,2024-04-23,3,3,4,491,10,117,19456.22,608
2400,2024-04-23,4,1,2,1170,24,61,156352.39,1264
2401,2024-04-23,4,3,2,1202,47,10,157055.95,1264
2402,2024-04-23,5,4,3,487,38,108,119057.46,584
2403,2024-04-23,5,5,5,474,33,104,90276.33,584
2404,2024-04-23,5,6,3,467,24,106,119857.86,584
2405,2024-04-23,6,4,3,1297,80,31,301590.09,1432
2406,2024-04-23,6,6,3,1370,32,92,370136.45,1432
2407,2024-04-23,7,5,3,988,11,28,259793.43,1544
2408,2024-04-23,8,4,4,800,59,89,33932.05,848
2409,2024-04-23,8,5,4,643,17,10,25651.75,848
2410,2024-04-23,8,6,1,758,56,7,47535.72,848
2411,2024-04-23,9,7,2,309,24,42,42469.15,408
2412,2024-04-23,10,7,4,1044,33,27,43079.13,1096
2413,2024-04-23,10,8,3,758,48,43,173758.04,1096
2414,2024-04-23,10,9,4,1012,8,10,45086.21,1096
2415,2024-04-24,1,2,4,421,31,101,18798.38,448
2416,2024-04-24,1,3,1,269,3,17,16376.67,448
2417,2024-04-24,2,1,3,764,5,21,202711.88,896
2418,2024-04-24,2,2,1,876,5,5,56925.2,896
2419,2024-04-24,2,3,2,806,57,105,111915.7,896
2420,2024-04-24,3,2,5,558,3,78,96996.28,608
2421,2024-04-24,4,1,3,833,51,65,188365.55,1264
2422,2024-04-24,4,2,3,773,52,85,177333.99,1264
2423,2024-04-24,4,3,4,930,37,37,40316.57,1264
2424,2024-04-24,5,4,4,529,9,108,21401.25,584
2425,2024-04-24,5,5,2,452,25,4,52319.12,584
2426,2024-04-24,5,6,1,383,30,16,22625.47,584
2427,2024-04-24,6,5,3,1174,67,55,283598.63,1432
2428,2024-04-24,6,6,5,1256,30,90,214920.98,1432
2429,2024-04-24,7,4,1,1140,35,44,66138.58,1544
2430,2024-04-24,7,6,3,1154,75,59,292873.44,1544
2431,2024-04-24,8,4,3,653,42,95,175631.86,848
2432,2024-04-24,8,5,3,817,49,111,209015.46,848
2433,2024-04-24,9,7,3,309,12,42,70665.17,408
2434,2024-04-24,9,8,2,324,12,35,44282.73,408
2435,2024-04-24,9,9,4,250,0,46,10959.5,408
2436,2024-04-24,10,7,3,798,6,98,209041.48,1096
2437,2024-04-24,10,8,2,719,39,109,95166.07,1096
2438,2024-04-24,10,9,5,820,34,75,152311.75,1096
2439,2024-04-25,1,1,4,399,23,5,16630.74,448
2440,2024-04-25,1,2,5,318,25,58,52505.38,448
2441,2024-04-25,1,3,4,369,28,8,15441.04,448
2442,2024-04-25,2,1,4,848,41,29,38684.94,896
2443,2024-04-25,2,2,2,690,16,83,93344.11,896
2444,2024-04-25,2,3,5,624,13,67,107216.96,896
2445,2024-04-25,3,2,2,456,15,9,61114.6,608
2446,2024-04-25,4,1,5,1209,1,111,239507.45,1264
2447,2024-04-25,4,2,3,1127,59,63,304348.97,1264
2448,2024-04-25,5,4,3,523,35,118,141247.88,584
2449,2024-04-25,5,5,3,389,20,1,99236.29,584
2450,2024-04-25,6,4,4,870,9,95,38282.88,1432
2451,2024-04-25,7,6,2,1138,69,36,138340.66,1544
2452,2024-04-25,8,4,5,714,4,19,139386.99,848
2453,2024-04-25,8,5,1,816,4,98,54893.12,848
2454,2024-04-25,8,6,2,545,19,15,68883.48,848
2455,2024-04-25,9,7,5,316,3,85,58717.59,408
2456,2024-04-25,9,8,3,367,10,49,95818.13,408
2457,2024-04-25,9,9,3,357,26,79,93168.17,408
2458,2024-04-25,10,7,1,1070,13,43,63359.28,1096
2459,2024-04-25,10,8,5,738,58,96,137592.88,1096
2460,2024-04-26,1,1,4,286,11,103,11794.49,448
2461,2024-04-26,1,3,4,400,23,8,18426.11,448
2462,2024-04-26,2,1,4,727,26,41,31449.25,896
2463,2024-04-26,3,1,1,496,0,85,34245.52,608
2464,2024-04-26,3,2,4,538,0,40,24266.6,608
2465,2024-04-26,4,1,5,1008,61,75,169774.22,1264
2466,2024-04-26,4,2,5,1107,30,79,213599.03,1264
2467,2024-04-26,4,3,3,876,37,54,206593.92,1264
2468,2024-04-26,5,4,1,558,29,17,36838.71,584
2469,2024-04-26,5,5,2,412,28,9,57016.42,584
2470,2024-04-26,5,6,4,418,10,2,15914.91,584
2471,2024-04-26,7,5,5,1426,41,12,283637.94,1544
2472,2024-04-26,7,6,3,1447,21,27,361816.02,1544
2473,2024-04-26,8,6,5,752,54,10,145121.12,848
2474,2024-04-26,9,7,5,379,16,116,69570.22,408
2475,2024-04-26,9,9,1,293,20,11,19202.12,408
2476,2024-04-27,1,1,5,269,19,5,48565.75,448
2477,2024-04-27,1,2,5,286,3,120,52590.59,448
2478,2024-04-27,1,3,1,325,4,117,20932.24,448
2479,2024-04-27,2,1,1,697,40,16,41352.32,896
2480,2024-04-27,2,2,5,618,20,87,112781.74,896
2481,2024-04-27,3,1,2,478,9,55,56918.05,608
2482,2024-04-27,3,2,2,555,12,17,68801.5,608
2483,2024-04-27,3,3,5,431,8,109,84395.74,608
2484,2024-04-27,4,1,3,1069,42,14,258006.16,1264
2485,2024-04-27,5,6,1,565,11,91,32593.64,584
2486,2024-04-27,6,4,1,1257,68,17,87287.44,1432
2487,2024-04-27,8,4,4,543,8,18,21226.12,848
2488,2024-04-27,8,5,1,788,20,52,48847.39,848
2489,2024-04-27,8,6,3,651,10,81,148804.96,848
2490,2024-04-27,9,7,2,379,26,84,45433.84,408
2491,2024-04-27,9,8,3,312,6,55,76192.98,408
2492,2024-04-27,10,7,1,969,40,26,60494.39,1096
2493,2024-04-27,10,8,2,775,10,98,88419.74,1096
2494,2024-04-27,10,9,5,684,24,38,127840.21,1096
2495,2024-04-28,1,1,3,411,31,34,94240.06,448
2496,2024-04-28,1,3,1,401,20,49,24043.16,448
2497,2024-04-28,2,1,5,756,8,34,143411.83,896
2498,2024-04-28,2,2,1,630,33,102,38504.73,896
2499,2024-04-28,2,3,1,730,51,30,50075.7,896
2500,2024-04-28,3,3,5,562,25,118,102703.83,608
2501,2024-04-28,4,2,5,760,58,41,145475.32,1264
2502,2024-04-28,4,3,4,1031,0,24,40652.51,1264
2503,2024-04-28,5,4,4,406,26,75,16049.96,584
2504,2024-04-28,5,5,5,475,13,48,85802.77,584
